ExperimentName,Subject,Session,Clock.Information,DataFile.Basename,Display.RefreshRate,ExperimentVersion,goodbye.DEVICE,Group,Initials,RandomSeed,RuntimeCapabilities,RuntimeVersion,RuntimeVersionExpected,SessionDate,SessionStartDateTimeUtc,SessionTime,StudioVersion,Block,AnsAbility.DEVICE,AnsAbility.RESP,AnsAbility.RT,AnsAbility.RTTime,AnsHonest.DEVICE,AnsHonest.RESP,AnsHonest.RT,AnsHonest.RTTime,Attribute1,BeginWARN.DEVICE,BlockList,BlockList.Cycle,BlockList.Sample,colorinstruc.DEVICE,Instruct.DEVICE,LoadInstruct.DEVICE,NumberRecall1.ACC,NumberRecall1.CRESP,NumberRecall1.DEVICE,NumberRecall1.DurationError,NumberRecall1.OnsetDelay,NumberRecall1.OnsetTime,NumberRecall1.RESP,NumberRecall1.RT,NumberRecall1.RTTime,PANASnext.DEVICE,PANASnext.RT,PANASnext.RTTime,PracWarn.DEVICE,Procedure[Block],RMEStim1.ACC,RMEStim1.CRESP,RMEStim1.DEVICE,RMEStim1.DurationError,RMEStim1.OnsetDelay,RMEStim1.OnsetTime,RMEStim1.RESP,RMEStim1.RT,RMEStim1.RTTime,Running[Block],Slide2.ACC,Slide2.CRESP,Slide2.DEVICE,Slide2.DurationError,Slide2.OnsetDelay,Slide2.OnsetTime,Slide2.RESP,Slide2.RT,Slide2.RTTime,STAInext.DEVICE,STAInext.RT,STAInext.RTTime,Trial,colordiscrim,colordiscrim.Cycle,colordiscrim.Sample,colortask.ACC,colortask.CRESP,colortask.DEVICE,colortask.DurationError,colortask.OnsetDelay,colortask.OnsetTime,colortask.RESP,colortask.RT,colortask.RTTime,CorrectAnswer,correctanswernum,filename,NumberRecall.ACC,NumberRecall.CRESP,NumberRecall.DEVICE,NumberRecall.DurationError,NumberRecall.OnsetDelay,NumberRecall.OnsetTime,NumberRecall.RESP,NumberRecall.RT,NumberRecall.RTTime,Numbers,NumRecall,PANASQuestions,PANASQuestions.Cycle,PANASQuestions.Sample,PANASStim.DEVICE,PANASStim.RESP,PANASStim.RT,PANASStim.RTTime,Procedure[Trial],RMEStim.ACC,RMEStim.CRESP,RMEStim.DEVICE,RMEStim.DurationError,RMEStim.OnsetDelay,RMEStim.OnsetTime,RMEStim.RESP,RMEStim.RT,RMEStim.RTTime,RMETrialList,RMETrialList.Cycle,RMETrialList.Sample,Running[Trial],STAIQuestions,STAIQuestions.Cycle,STAIQuestions.Sample,STAIStim.DEVICE,STAIStim.RESP,STAIStim.RT,STAIStim.RTTime
RMEBPD Clinical Cog Load (2.13.15) Laptop version (2),2991,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-02-04T19:59:36Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2922931</Frequency><Timestamp dt:dt=""r8"">2897630878535</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-02-04T19:59:36Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",RMEBPD Clinical Cog Load (2.13.15) Laptop version (2)-2991-1,60.006,1.0.0.479,Keyboard,1,NS,-1471716653,Full,3.0.3.60,3.0.3.60,2/4/2019,2/4/2019 19:59,14:59:36,3.0.3.43,4,,,,,,,,,?,,4,1,4,,,,,,,,,,,,,Keyboard,6988,1690423,,PANAS,,,,,,,,,,BlockList,,,,,,,,,,,,,14,,,,,,,,,,,,,,,PANAS14.bmp,,,,,,,,,,,,14,2,36,Keyboard,1,800,1712682,PANASProc,,,,,,,,,,,,,PANASQuestions,,,,,,,
RMEBPD Clinical Cog Load (2.13.15) Laptop version (2),2991,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-02-04T19:59:36Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2922931</Frequency><Timestamp dt:dt=""r8"">2897630878535</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-02-04T19:59:36Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",RMEBPD Clinical Cog Load (2.13.15) Laptop version (2)-2991-1,60.006,1.0.0.479,Keyboard,1,NS,-1471716653,Full,3.0.3.60,3.0.3.60,2/4/2019,2/4/2019 19:59,14:59:36,3.0.3.43,4,,,,,,,,,?,,4,1,4,,,,,,,,,,,,,Keyboard,6988,1690423,,PANAS,,,,,,,,,,BlockList,,,,,,,,,,,,,15,,,,,,,,,,,,,,,PANAS15.bmp,,,,,,,,,,,,15,2,37,Keyboard,1,854,1713570,PANASProc,,,,,,,,,,,,,PANASQuestions,,,,,,,
RMEBPD Clinical Cog Load (2.13.15) Laptop version (2),2991,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-02-04T19:59:36Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2922931</Frequency><Timestamp dt:dt=""r8"">2897630878535</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-02-04T19:59:36Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",RMEBPD Clinical Cog Load (2.13.15) Laptop version (2)-2991-1,60.006,1.0.0.479,Keyboard,1,NS,-1471716653,Full,3.0.3.60,3.0.3.60,2/4/2019,2/4/2019 19:59,14:59:36,3.0.3.43,4,,,,,,,,,?,,4,1,4,,,,,,,,,,,,,Keyboard,6988,1690423,,PANAS,,,,,,,,,,BlockList,,,,,,,,,,,,,16,,,,,,,,,,,,,,,PANAS16.bmp,,,,,,,,,,,,16,2,38,Keyboard,5,1443,1715042,PANASProc,,,,,,,,,,,,,PANASQuestions,,,,,,,
RMEBPD Clinical Cog Load (2.13.15) Laptop version (2),2991,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-02-04T19:59:36Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2922931</Frequency><Timestamp dt:dt=""r8"">2897630878535</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-02-04T19:59:36Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",RMEBPD Clinical Cog Load (2.13.15) Laptop version (2)-2991-1,60.006,1.0.0.479,Keyboard,1,NS,-1471716653,Full,3.0.3.60,3.0.3.60,2/4/2019,2/4/2019 19:59,14:59:36,3.0.3.43,4,,,,,,,,,?,,4,1,4,,,,,,,,,,,,,Keyboard,6988,1690423,,PANAS,,,,,,,,,,BlockList,,,,,,,,,,,,,17,,,,,,,,,,,,,,,PANAS17.bmp,,,,,,,,,,,,17,2,39,Keyboard,1,4804,1719869,PANASProc,,,,,,,,,,,,,PANASQuestions,,,,,,,
RMEBPD Clinical Cog Load (2.13.15) Laptop version (2),2991,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-02-04T19:59:36Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2922931</Frequency><Timestamp dt:dt=""r8"">2897630878535</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-02-04T19:59:36Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",RMEBPD Clinical Cog Load (2.13.15) Laptop version (2)-2991-1,60.006,1.0.0.479,Keyboard,1,NS,-1471716653,Full,3.0.3.60,3.0.3.60,2/4/2019,2/4/2019 19:59,14:59:36,3.0.3.43,4,,,,,,,,,?,,4,1,4,,,,,,,,,,,,,Keyboard,6988,1690423,,PANAS,,,,,,,,,,BlockList,,,,,,,,,,,,,18,,,,,,,,,,,,,,,PANAS18.bmp,,,,,,,,,,,,18,2,40,Keyboard,2,1757,1721655,PANASProc,,,,,,,,,,,,,PANASQuestions,,,,,,,
RMEBPD Clinical Cog Load (2.13.15) Laptop version (2),2991,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-02-04T19:59:36Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2922931</Frequency><Timestamp dt:dt=""r8"">2897630878535</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-02-04T19:59:36Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",RMEBPD Clinical Cog Load (2.13.15) Laptop version (2)-2991-1,60.006,1.0.0.479,Keyboard,1,NS,-1471716653,Full,3.0.3.60,3.0.3.60,2/4/2019,2/4/2019 19:59,14:59:36,3.0.3.43,4,,,,,,,,,?,,4,1,4,,,,,,,,,,,,,Keyboard,6988,1690423,,PANAS,,,,,,,,,,BlockList,,,,,,,,,,,,,19,,,,,,,,,,,,,,,PANAS19.bmp,,,,,,,,,,,,19,2,41,Keyboard,1,2014,1723695,PANASProc,,,,,,,,,,,,,PANASQuestions,,,,,,,
RMEBPD Clinical Cog Load (2.13.15) Laptop version (2),2991,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-02-04T19:59:36Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2922931</Frequency><Timestamp dt:dt=""r8"">2897630878535</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-02-04T19:59:36Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",RMEBPD Clinical Cog Load (2.13.15) Laptop version (2)-2991-1,60.006,1.0.0.479,Keyboard,1,NS,-1471716653,Full,3.0.3.60,3.0.3.60,2/4/2019,2/4/2019 19:59,14:59:36,3.0.3.43,4,,,,,,,,,?,,4,1,4,,,,,,,,,,,,,Keyboard,6988,1690423,,PANAS,,,,,,,,,,BlockList,,,,,,,,,,,,,20,,,,,,,,,,,,,,,PANAS20.bmp,,,,,,,,,,,,20,2,42,Keyboard,5,1354,1725069,PANASProc,,,,,,,,,,,,,PANASQuestions,,,,,,,
RMEBPD Clinical Cog Load (2.13.15) Laptop version (2),2991,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-02-04T19:59:36Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2922931</Frequency><Timestamp dt:dt=""r8"">2897630878535</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-02-04T19:59:36Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",RMEBPD Clinical Cog Load (2.13.15) Laptop version (2)-2991-1,60.006,1.0.0.479,Keyboard,1,NS,-1471716653,Full,3.0.3.60,3.0.3.60,2/4/2019,2/4/2019 19:59,14:59:36,3.0.3.43,4,,,,,,,,,?,,4,1,4,,,,,,,,,,,,,Keyboard,6988,1690423,,PANAS,,,,,,,,,,BlockList,,,,,,,,,,,,,21,,,,,,,,,,,,,,,PANAS21.bmp,,,,,,,,,,,,21,2,43,Keyboard,1,2134,1727232,PANASProc,,,,,,,,,,,,,PANASQuestions,,,,,,,
RMEBPD Clinical Cog Load (2.13.15) Laptop version (2),2991,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-02-04T19:59:36Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2922931</Frequency><Timestamp dt:dt=""r8"">2897630878535</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-02-04T19:59:36Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",RMEBPD Clinical Cog Load (2.13.15) Laptop version (2)-2991-1,60.006,1.0.0.479,Keyboard,1,NS,-1471716653,Full,3.0.3.60,3.0.3.60,2/4/2019,2/4/2019 19:59,14:59:36,3.0.3.43,4,,,,,,,,,?,,4,1,4,,,,,,,,,,,,,Keyboard,6988,1690423,,PANAS,,,,,,,,,,BlockList,,,,,,,,,,,,,22,,,,,,,,,,,,,,,PANAS22.bmp,,,,,,,,,,,,22,2,44,Keyboard,1,1000,1728264,PANASProc,,,,,,,,,,,,,PANASQuestions,,,,,,,
RMEBPD Clinical Cog Load (2.13.15) Laptop version (2),2991,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-02-04T19:59:36Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2922931</Frequency><Timestamp dt:dt=""r8"">2897630878535</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-02-04T19:59:36Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",RMEBPD Clinical Cog Load (2.13.15) Laptop version (2)-2991-1,60.006,1.0.0.479,Keyboard,1,NS,-1471716653,Full,3.0.3.60,3.0.3.60,2/4/2019,2/4/2019 19:59,14:59:36,3.0.3.43,5,,,,,,,,,?,,5,1,5,,,,,,,,,,,,,,,,,STAI,,,,,,,,,,BlockList,,,,,,,,,,Keyboard,1529,1729810,1,,,,,,,,,,,,,,,STAI01.bmp,,,,,,,,,,,,,,,,,,,STAIProc,,,,,,,,,,,,,STAIQuestions,1,2,21,Keyboard,1,2526,1732373
RMEBPD Clinical Cog Load (2.13.15) Laptop version (2),2991,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-02-04T19:59:36Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2922931</Frequency><Timestamp dt:dt=""r8"">2897630878535</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-02-04T19:59:36Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",RMEBPD Clinical Cog Load (2.13.15) Laptop version (2)-2991-1,60.006,1.0.0.479,Keyboard,1,NS,-1471716653,Full,3.0.3.60,3.0.3.60,2/4/2019,2/4/2019 19:59,14:59:36,3.0.3.43,5,,,,,,,,,?,,5,1,5,,,,,,,,,,,,,,,,,STAI,,,,,,,,,,BlockList,,,,,,,,,,Keyboard,1529,1729810,2,,,,,,,,,,,,,,,STAI02.bmp,,,,,,,,,,,,,,,,,,,STAIProc,,,,,,,,,,,,,STAIQuestions,2,2,22,Keyboard,1,914,1733311
RMEBPD Clinical Cog Load (2.13.15) Laptop version (2),2991,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-02-04T19:59:36Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2922931</Frequency><Timestamp dt:dt=""r8"">2897630878535</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-02-04T19:59:36Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",RMEBPD Clinical Cog Load (2.13.15) Laptop version (2)-2991-1,60.006,1.0.0.479,Keyboard,1,NS,-1471716653,Full,3.0.3.60,3.0.3.60,2/4/2019,2/4/2019 19:59,14:59:36,3.0.3.43,5,,,,,,,,,?,,5,1,5,,,,,,,,,,,,,,,,,STAI,,,,,,,,,,BlockList,,,,,,,,,,Keyboard,1529,1729810,3,,,,,,,,,,,,,,,STAI03.bmp,,,,,,,,,,,,,,,,,,,STAIProc,,,,,,,,,,,,,STAIQuestions,3,2,23,Keyboard,4,2111,1735458
RMEBPD Clinical Cog Load (2.13.15) Laptop version (2),2991,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-02-04T19:59:36Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2922931</Frequency><Timestamp dt:dt=""r8"">2897630878535</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-02-04T19:59:36Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",RMEBPD Clinical Cog Load (2.13.15) Laptop version (2)-2991-1,60.006,1.0.0.479,Keyboard,1,NS,-1471716653,Full,3.0.3.60,3.0.3.60,2/4/2019,2/4/2019 19:59,14:59:36,3.0.3.43,5,,,,,,,,,?,,5,1,5,,,,,,,,,,,,,,,,,STAI,,,,,,,,,,BlockList,,,,,,,,,,Keyboard,1529,1729810,4,,,,,,,,,,,,,,,STAI04.bmp,,,,,,,,,,,,,,,,,,,STAIProc,,,,,,,,,,,,,STAIQuestions,4,2,24,Keyboard,1,1270,1736750
RMEBPD Clinical Cog Load (2.13.15) Laptop version (2),2991,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-02-04T19:59:36Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2922931</Frequency><Timestamp dt:dt=""r8"">2897630878535</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-02-04T19:59:36Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",RMEBPD Clinical Cog Load (2.13.15) Laptop version (2)-2991-1,60.006,1.0.0.479,Keyboard,1,NS,-1471716653,Full,3.0.3.60,3.0.3.60,2/4/2019,2/4/2019 19:59,14:59:36,3.0.3.43,5,,,,,,,,,?,,5,1,5,,,,,,,,,,,,,,,,,STAI,,,,,,,,,,BlockList,,,,,,,,,,Keyboard,1529,1729810,5,,,,,,,,,,,,,,,STAI05.bmp,,,,,,,,,,,,,,,,,,,STAIProc,,,,,,,,,,,,,STAIQuestions,5,2,25,Keyboard,1,2395,1739175
RMEBPD Clinical Cog Load (2.13.15) Laptop version (2),2991,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-02-04T19:59:36Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2922931</Frequency><Timestamp dt:dt=""r8"">2897630878535</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-02-04T19:59:36Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",RMEBPD Clinical Cog Load (2.13.15) Laptop version (2)-2991-1,60.006,1.0.0.479,Keyboard,1,NS,-1471716653,Full,3.0.3.60,3.0.3.60,2/4/2019,2/4/2019 19:59,14:59:36,3.0.3.43,5,,,,,,,,,?,,5,1,5,,,,,,,,,,,,,,,,,STAI,,,,,,,,,,BlockList,,,,,,,,,,Keyboard,1529,1729810,6,,,,,,,,,,,,,,,STAI06.bmp,,,,,,,,,,,,,,,,,,,STAIProc,,,,,,,,,,,,,STAIQuestions,6,2,26,Keyboard,1,2313,1741510
RMEBPD Clinical Cog Load (2.13.15) Laptop version (2),2991,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-02-04T19:59:36Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2922931</Frequency><Timestamp dt:dt=""r8"">2897630878535</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-02-04T19:59:36Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",RMEBPD Clinical Cog Load (2.13.15) Laptop version (2)-2991-1,60.006,1.0.0.479,Keyboard,1,NS,-1471716653,Full,3.0.3.60,3.0.3.60,2/4/2019,2/4/2019 19:59,14:59:36,3.0.3.43,5,,,,,,,,,?,,5,1,5,,,,,,,,,,,,,,,,,STAI,,,,,,,,,,BlockList,,,,,,,,,,Keyboard,1529,1729810,7,,,,,,,,,,,,,,,STAI07.bmp,,,,,,,,,,,,,,,,,,,STAIProc,,,,,,,,,,,,,STAIQuestions,7,2,27,Keyboard,3,4369,1745899
RMEBPD Clinical Cog Load (2.13.15) Laptop version (2),2991,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-02-04T19:59:36Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2922931</Frequency><Timestamp dt:dt=""r8"">2897630878535</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-02-04T19:59:36Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",RMEBPD Clinical Cog Load (2.13.15) Laptop version (2)-2991-1,60.006,1.0.0.479,Keyboard,1,NS,-1471716653,Full,3.0.3.60,3.0.3.60,2/4/2019,2/4/2019 19:59,14:59:36,3.0.3.43,5,,,,,,,,,?,,5,1,5,,,,,,,,,,,,,,,,,STAI,,,,,,,,,,BlockList,,,,,,,,,,Keyboard,1529,1729810,8,,,,,,,,,,,,,,,STAI08.bmp,,,,,,,,,,,,,,,,,,,STAIProc,,,,,,,,,,,,,STAIQuestions,8,2,28,Keyboard,1,1227,1747156
RMEBPD Clinical Cog Load (2.13.15) Laptop version (2),2991,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-02-04T19:59:36Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2922931</Frequency><Timestamp dt:dt=""r8"">2897630878535</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-02-04T19:59:36Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",RMEBPD Clinical Cog Load (2.13.15) Laptop version (2)-2991-1,60.006,1.0.0.479,Keyboard,1,NS,-1471716653,Full,3.0.3.60,3.0.3.60,2/4/2019,2/4/2019 19:59,14:59:36,3.0.3.43,5,,,,,,,,,?,,5,1,5,,,,,,,,,,,,,,,,,STAI,,,,,,,,,,BlockList,,,,,,,,,,Keyboard,1529,1729810,9,,,,,,,,,,,,,,,STAI09.bmp,,,,,,,,,,,,,,,,,,,STAIProc,,,,,,,,,,,,,STAIQuestions,9,2,29,Keyboard,4,1603,1748782
RMEBPD Clinical Cog Load (2.13.15) Laptop version (2),2991,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-02-04T19:59:36Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2922931</Frequency><Timestamp dt:dt=""r8"">2897630878535</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-02-04T19:59:36Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",RMEBPD Clinical Cog Load (2.13.15) Laptop version (2)-2991-1,60.006,1.0.0.479,Keyboard,1,NS,-1471716653,Full,3.0.3.60,3.0.3.60,2/4/2019,2/4/2019 19:59,14:59:36,3.0.3.43,5,,,,,,,,,?,,5,1,5,,,,,,,,,,,,,,,,,STAI,,,,,,,,,,BlockList,,,,,,,,,,Keyboard,1529,1729810,10,,,,,,,,,,,,,,,STAI10.bmp,,,,,,,,,,,,,,,,,,,STAIProc,,,,,,,,,,,,,STAIQuestions,10,2,30,Keyboard,1,988,1749800
RMEBPD Clinical Cog Load (2.13.15) Laptop version (2),2991,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-02-04T19:59:36Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2922931</Frequency><Timestamp dt:dt=""r8"">2897630878535</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-02-04T19:59:36Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",RMEBPD Clinical Cog Load (2.13.15) Laptop version (2)-2991-1,60.006,1.0.0.479,Keyboard,1,NS,-1471716653,Full,3.0.3.60,3.0.3.60,2/4/2019,2/4/2019 19:59,14:59:36,3.0.3.43,5,,,,,,,,,?,,5,1,5,,,,,,,,,,,,,,,,,STAI,,,,,,,,,,BlockList,,,,,,,,,,Keyboard,1529,1729810,11,,,,,,,,,,,,,,,STAI11.bmp,,,,,,,,,,,,,,,,,,,STAIProc,,,,,,,,,,,,,STAIQuestions,11,2,31,Keyboard,1,1011,1750840
