ExperimentName,Subject,Session,Clock.Information,DataFile.Basename,Display.RefreshRate,ExperimentVersion,goodbye.DEVICE,Group,Initials,RandomSeed,RuntimeCapabilities,RuntimeVersion,RuntimeVersionExpected,SessionDate,SessionStartDateTimeUtc,SessionTime,StudioVersion,Block,AnsAbility.DEVICE,AnsAbility.RESP,AnsAbility.RT,AnsAbility.RTTime,AnsHonest.DEVICE,AnsHonest.RESP,AnsHonest.RT,AnsHonest.RTTime,Attribute1,BeginWARN.DEVICE,BlockList,BlockList.Cycle,BlockList.Sample,colorinstruc.DEVICE,Instruct.DEVICE,LoadInstruct.DEVICE,NumberRecall1.ACC,NumberRecall1.CRESP,NumberRecall1.DEVICE,NumberRecall1.DurationError,NumberRecall1.OnsetDelay,NumberRecall1.OnsetTime,NumberRecall1.RESP,NumberRecall1.RT,NumberRecall1.RTTime,PANASnext.DEVICE,PANASnext.RT,PANASnext.RTTime,PracWarn.DEVICE,Procedure[Block],RMEStim1.ACC,RMEStim1.CRESP,RMEStim1.DEVICE,RMEStim1.DurationError,RMEStim1.OnsetDelay,RMEStim1.OnsetTime,RMEStim1.RESP,RMEStim1.RT,RMEStim1.RTTime,Running[Block],Slide2.ACC,Slide2.CRESP,Slide2.DEVICE,Slide2.DurationError,Slide2.OnsetDelay,Slide2.OnsetTime,Slide2.RESP,Slide2.RT,Slide2.RTTime,STAInext.DEVICE,STAInext.RT,STAInext.RTTime,Trial,colordiscrim,colordiscrim.Cycle,colordiscrim.Sample,colortask.ACC,colortask.CRESP,colortask.DEVICE,colortask.DurationError,colortask.OnsetDelay,colortask.OnsetTime,colortask.RESP,colortask.RT,colortask.RTTime,CorrectAnswer,correctanswernum,filename,NumberRecall.ACC,NumberRecall.CRESP,NumberRecall.DEVICE,NumberRecall.DurationError,NumberRecall.OnsetDelay,NumberRecall.OnsetTime,NumberRecall.RESP,NumberRecall.RT,NumberRecall.RTTime,Numbers,NumRecall,PANASQuestions,PANASQuestions.Cycle,PANASQuestions.Sample,PANASStim.DEVICE,PANASStim.RESP,PANASStim.RT,PANASStim.RTTime,Procedure[Trial],RMEStim.ACC,RMEStim.CRESP,RMEStim.DEVICE,RMEStim.DurationError,RMEStim.OnsetDelay,RMEStim.OnsetTime,RMEStim.RESP,RMEStim.RT,RMEStim.RTTime,RMETrialList,RMETrialList.Cycle,RMETrialList.Sample,Running[Trial],STAIQuestions,STAIQuestions.Cycle,STAIQuestions.Sample,STAIStim.DEVICE,STAIStim.RESP,STAIStim.RT,STAIStim.RTTime
RMEBPD Clinical Cog Load (2.13.15) Laptop version (2),3016,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-06-25T13:25:19Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">6267359678485</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-06-25T13:25:19Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",RMEBPD Clinical Cog Load (2.13.15) Laptop version (2)-3016-1,60.006,1.0.0.496,Keyboard,1,JS,1003219245,Full,3.0.3.60,3.0.3.60,6/25/2019,6/25/2019 13:25,9:25:19,3.0.3.43,2,,,,,,,,,?,,2,1,2,,,,,,,,,,,,,Keyboard,1828,3022954,,PANAS,,,,,,,,,,BlockList,,,,,,,,,,,,,11,,,,,,,,,,,,,,,PANAS11.bmp,,,,,,,,,,,,11,1,11,Keyboard,1,2194,3067770,PANASProc,,,,,,,,,,,,,PANASQuestions,,,,,,,
RMEBPD Clinical Cog Load (2.13.15) Laptop version (2),3016,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-06-25T13:25:19Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">6267359678485</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-06-25T13:25:19Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",RMEBPD Clinical Cog Load (2.13.15) Laptop version (2)-3016-1,60.006,1.0.0.496,Keyboard,1,JS,1003219245,Full,3.0.3.60,3.0.3.60,6/25/2019,6/25/2019 13:25,9:25:19,3.0.3.43,2,,,,,,,,,?,,2,1,2,,,,,,,,,,,,,Keyboard,1828,3022954,,PANAS,,,,,,,,,,BlockList,,,,,,,,,,,,,12,,,,,,,,,,,,,,,PANAS12.bmp,,,,,,,,,,,,12,1,12,Keyboard,1,1621,3069514,PANASProc,,,,,,,,,,,,,PANASQuestions,,,,,,,
RMEBPD Clinical Cog Load (2.13.15) Laptop version (2),3016,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-06-25T13:25:19Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">6267359678485</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-06-25T13:25:19Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",RMEBPD Clinical Cog Load (2.13.15) Laptop version (2)-3016-1,60.006,1.0.0.496,Keyboard,1,JS,1003219245,Full,3.0.3.60,3.0.3.60,6/25/2019,6/25/2019 13:25,9:25:19,3.0.3.43,2,,,,,,,,,?,,2,1,2,,,,,,,,,,,,,Keyboard,1828,3022954,,PANAS,,,,,,,,,,BlockList,,,,,,,,,,,,,13,,,,,,,,,,,,,,,PANAS13.bmp,,,,,,,,,,,,13,1,13,Keyboard,3,3311,3072954,PANASProc,,,,,,,,,,,,,PANASQuestions,,,,,,,
RMEBPD Clinical Cog Load (2.13.15) Laptop version (2),3016,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-06-25T13:25:19Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">6267359678485</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-06-25T13:25:19Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",RMEBPD Clinical Cog Load (2.13.15) Laptop version (2)-3016-1,60.006,1.0.0.496,Keyboard,1,JS,1003219245,Full,3.0.3.60,3.0.3.60,6/25/2019,6/25/2019 13:25,9:25:19,3.0.3.43,2,,,,,,,,,?,,2,1,2,,,,,,,,,,,,,Keyboard,1828,3022954,,PANAS,,,,,,,,,,BlockList,,,,,,,,,,,,,14,,,,,,,,,,,,,,,PANAS14.bmp,,,,,,,,,,,,14,1,14,Keyboard,2,3317,3076410,PANASProc,,,,,,,,,,,,,PANASQuestions,,,,,,,
RMEBPD Clinical Cog Load (2.13.15) Laptop version (2),3016,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-06-25T13:25:19Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">6267359678485</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-06-25T13:25:19Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",RMEBPD Clinical Cog Load (2.13.15) Laptop version (2)-3016-1,60.006,1.0.0.496,Keyboard,1,JS,1003219245,Full,3.0.3.60,3.0.3.60,6/25/2019,6/25/2019 13:25,9:25:19,3.0.3.43,2,,,,,,,,,?,,2,1,2,,,,,,,,,,,,,Keyboard,1828,3022954,,PANAS,,,,,,,,,,BlockList,,,,,,,,,,,,,15,,,,,,,,,,,,,,,PANAS15.bmp,,,,,,,,,,,,15,1,15,Keyboard,3,1980,3078506,PANASProc,,,,,,,,,,,,,PANASQuestions,,,,,,,
RMEBPD Clinical Cog Load (2.13.15) Laptop version (2),3016,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-06-25T13:25:19Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">6267359678485</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-06-25T13:25:19Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",RMEBPD Clinical Cog Load (2.13.15) Laptop version (2)-3016-1,60.006,1.0.0.496,Keyboard,1,JS,1003219245,Full,3.0.3.60,3.0.3.60,6/25/2019,6/25/2019 13:25,9:25:19,3.0.3.43,2,,,,,,,,,?,,2,1,2,,,,,,,,,,,,,Keyboard,1828,3022954,,PANAS,,,,,,,,,,BlockList,,,,,,,,,,,,,16,,,,,,,,,,,,,,,PANAS16.bmp,,,,,,,,,,,,16,1,16,Keyboard,2,3016,3081642,PANASProc,,,,,,,,,,,,,PANASQuestions,,,,,,,
RMEBPD Clinical Cog Load (2.13.15) Laptop version (2),3016,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-06-25T13:25:19Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">6267359678485</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-06-25T13:25:19Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",RMEBPD Clinical Cog Load (2.13.15) Laptop version (2)-3016-1,60.006,1.0.0.496,Keyboard,1,JS,1003219245,Full,3.0.3.60,3.0.3.60,6/25/2019,6/25/2019 13:25,9:25:19,3.0.3.43,2,,,,,,,,,?,,2,1,2,,,,,,,,,,,,,Keyboard,1828,3022954,,PANAS,,,,,,,,,,BlockList,,,,,,,,,,,,,17,,,,,,,,,,,,,,,PANAS17.bmp,,,,,,,,,,,,17,1,17,Keyboard,4,3930,3085690,PANASProc,,,,,,,,,,,,,PANASQuestions,,,,,,,
RMEBPD Clinical Cog Load (2.13.15) Laptop version (2),3016,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-06-25T13:25:19Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">6267359678485</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-06-25T13:25:19Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",RMEBPD Clinical Cog Load (2.13.15) Laptop version (2)-3016-1,60.006,1.0.0.496,Keyboard,1,JS,1003219245,Full,3.0.3.60,3.0.3.60,6/25/2019,6/25/2019 13:25,9:25:19,3.0.3.43,2,,,,,,,,,?,,2,1,2,,,,,,,,,,,,,Keyboard,1828,3022954,,PANAS,,,,,,,,,,BlockList,,,,,,,,,,,,,18,,,,,,,,,,,,,,,PANAS18.bmp,,,,,,,,,,,,18,1,18,Keyboard,1,2488,3088298,PANASProc,,,,,,,,,,,,,PANASQuestions,,,,,,,
RMEBPD Clinical Cog Load (2.13.15) Laptop version (2),3016,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-06-25T13:25:19Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">6267359678485</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-06-25T13:25:19Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",RMEBPD Clinical Cog Load (2.13.15) Laptop version (2)-3016-1,60.006,1.0.0.496,Keyboard,1,JS,1003219245,Full,3.0.3.60,3.0.3.60,6/25/2019,6/25/2019 13:25,9:25:19,3.0.3.43,2,,,,,,,,,?,,2,1,2,,,,,,,,,,,,,Keyboard,1828,3022954,,PANAS,,,,,,,,,,BlockList,,,,,,,,,,,,,19,,,,,,,,,,,,,,,PANAS19.bmp,,,,,,,,,,,,19,1,19,Keyboard,2,2176,3090602,PANASProc,,,,,,,,,,,,,PANASQuestions,,,,,,,
RMEBPD Clinical Cog Load (2.13.15) Laptop version (2),3016,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-06-25T13:25:19Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">6267359678485</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-06-25T13:25:19Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",RMEBPD Clinical Cog Load (2.13.15) Laptop version (2)-3016-1,60.006,1.0.0.496,Keyboard,1,JS,1003219245,Full,3.0.3.60,3.0.3.60,6/25/2019,6/25/2019 13:25,9:25:19,3.0.3.43,2,,,,,,,,,?,,2,1,2,,,,,,,,,,,,,Keyboard,1828,3022954,,PANAS,,,,,,,,,,BlockList,,,,,,,,,,,,,20,,,,,,,,,,,,,,,PANAS20.bmp,,,,,,,,,,,,20,1,20,Keyboard,2,1291,3092018,PANASProc,,,,,,,,,,,,,PANASQuestions,,,,,,,
RMEBPD Clinical Cog Load (2.13.15) Laptop version (2),3016,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-06-25T13:25:19Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">6267359678485</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-06-25T13:25:19Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",RMEBPD Clinical Cog Load (2.13.15) Laptop version (2)-3016-1,60.006,1.0.0.496,Keyboard,1,JS,1003219245,Full,3.0.3.60,3.0.3.60,6/25/2019,6/25/2019 13:25,9:25:19,3.0.3.43,2,,,,,,,,,?,,2,1,2,,,,,,,,,,,,,Keyboard,1828,3022954,,PANAS,,,,,,,,,,BlockList,,,,,,,,,,,,,21,,,,,,,,,,,,,,,PANAS21.bmp,,,,,,,,,,,,21,1,21,Keyboard,1,4699,3096842,PANASProc,,,,,,,,,,,,,PANASQuestions,,,,,,,
RMEBPD Clinical Cog Load (2.13.15) Laptop version (2),3016,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-06-25T13:25:19Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">6267359678485</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-06-25T13:25:19Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",RMEBPD Clinical Cog Load (2.13.15) Laptop version (2)-3016-1,60.006,1.0.0.496,Keyboard,1,JS,1003219245,Full,3.0.3.60,3.0.3.60,6/25/2019,6/25/2019 13:25,9:25:19,3.0.3.43,2,,,,,,,,,?,,2,1,2,,,,,,,,,,,,,Keyboard,1828,3022954,,PANAS,,,,,,,,,,BlockList,,,,,,,,,,,,,22,,,,,,,,,,,,,,,PANAS22.bmp,,,,,,,,,,,,22,1,22,Keyboard,2,1882,3098842,PANASProc,,,,,,,,,,,,,PANASQuestions,,,,,,,
RMEBPD Clinical Cog Load (2.13.15) Laptop version (2),3016,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-06-25T13:25:19Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">6267359678485</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-06-25T13:25:19Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",RMEBPD Clinical Cog Load (2.13.15) Laptop version (2)-3016-1,60.006,1.0.0.496,Keyboard,1,JS,1003219245,Full,3.0.3.60,3.0.3.60,6/25/2019,6/25/2019 13:25,9:25:19,3.0.3.43,3,Keyboard,1,3542,3732025,Keyboard,1,2849,3728465,?,Keyboard,3,1,3,,Keyboard,Keyboard,1,1,Keyboard,-999999,31,3149177,1,7673,3156850,,,,Keyboard,RME,0,1,Keyboard,-999999,17,3137694,4,11452,3149146,BlockList,0,,Keyboard,-999999,25,3732050,{TAB},1935,3733985,,,,1,,,,,,,,,,,,,1,1,15 copy.bmp,1,1,Keyboard,-999999,15,3188761,1,5697,3194458,Fr26Km#,r,,,,,,,,RMEProc,0,1,Keyboard,-999999,67,3179144,4,9602,3188746,15,1,1,RMETrialList,,,,,,,
RMEBPD Clinical Cog Load (2.13.15) Laptop version (2),3016,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-06-25T13:25:19Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">6267359678485</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-06-25T13:25:19Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",RMEBPD Clinical Cog Load (2.13.15) Laptop version (2)-3016-1,60.006,1.0.0.496,Keyboard,1,JS,1003219245,Full,3.0.3.60,3.0.3.60,6/25/2019,6/25/2019 13:25,9:25:19,3.0.3.43,3,Keyboard,1,3542,3732025,Keyboard,1,2849,3728465,?,Keyboard,3,1,3,,Keyboard,Keyboard,1,1,Keyboard,-999999,31,3149177,1,7673,3156850,,,,Keyboard,RME,0,1,Keyboard,-999999,17,3137694,4,11452,3149146,BlockList,0,,Keyboard,-999999,25,3732050,{TAB},1935,3733985,,,,2,,,,,,,,,,,,,3,1,23 copy.bmp,1,1,Keyboard,-999999,28,3207278,1,2716,3209994,bQ58*tY,*,,,,,,,,RMEProc,0,3,Keyboard,-999999,66,3199544,4,7706,3207250,23,1,2,RMETrialList,,,,,,,
RMEBPD Clinical Cog Load (2.13.15) Laptop version (2),3016,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-06-25T13:25:19Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">6267359678485</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-06-25T13:25:19Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",RMEBPD Clinical Cog Load (2.13.15) Laptop version (2)-3016-1,60.006,1.0.0.496,Keyboard,1,JS,1003219245,Full,3.0.3.60,3.0.3.60,6/25/2019,6/25/2019 13:25,9:25:19,3.0.3.43,3,Keyboard,1,3542,3732025,Keyboard,1,2849,3728465,?,Keyboard,3,1,3,,Keyboard,Keyboard,1,1,Keyboard,-999999,31,3149177,1,7673,3156850,,,,Keyboard,RME,0,1,Keyboard,-999999,17,3137694,4,11452,3149146,BlockList,0,,Keyboard,-999999,25,3732050,{TAB},1935,3733985,,,,3,,,,,,,,,,,,,1,2,28 copy.bmp,1,2,Keyboard,-999999,26,3225028,2,4606,3229634,JH*tm73,N,,,,,,,,RMEProc,0,1,Keyboard,-999999,67,3215078,3,9924,3225002,28,1,3,RMETrialList,,,,,,,
RMEBPD Clinical Cog Load (2.13.15) Laptop version (2),3016,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-06-25T13:25:19Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">6267359678485</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-06-25T13:25:19Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",RMEBPD Clinical Cog Load (2.13.15) Laptop version (2)-3016-1,60.006,1.0.0.496,Keyboard,1,JS,1003219245,Full,3.0.3.60,3.0.3.60,6/25/2019,6/25/2019 13:25,9:25:19,3.0.3.43,3,Keyboard,1,3542,3732025,Keyboard,1,2849,3728465,?,Keyboard,3,1,3,,Keyboard,Keyboard,1,1,Keyboard,-999999,31,3149177,1,7673,3156850,,,,Keyboard,RME,0,1,Keyboard,-999999,17,3137694,4,11452,3149146,BlockList,0,,Keyboard,-999999,25,3732050,{TAB},1935,3733985,,,,4,,,,,,,,,,,,,1,2,08 copy.bmp,1,2,Keyboard,-999999,19,3242245,2,2685,3244930,Y9y3*w6,f,,,,,,,,RMEProc,1,1,Keyboard,-999999,67,3234728,1,7498,3242226,8,1,4,RMETrialList,,,,,,,
RMEBPD Clinical Cog Load (2.13.15) Laptop version (2),3016,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-06-25T13:25:19Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">6267359678485</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-06-25T13:25:19Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",RMEBPD Clinical Cog Load (2.13.15) Laptop version (2)-3016-1,60.006,1.0.0.496,Keyboard,1,JS,1003219245,Full,3.0.3.60,3.0.3.60,6/25/2019,6/25/2019 13:25,9:25:19,3.0.3.43,3,Keyboard,1,3542,3732025,Keyboard,1,2849,3728465,?,Keyboard,3,1,3,,Keyboard,Keyboard,1,1,Keyboard,-999999,31,3149177,1,7673,3156850,,,,Keyboard,RME,0,1,Keyboard,-999999,17,3137694,4,11452,3149146,BlockList,0,,Keyboard,-999999,25,3732050,{TAB},1935,3733985,,,,5,,,,,,,,,,,,,1,2,22 copy.bmp,1,2,Keyboard,-999999,30,3257328,2,2658,3259986,U8#5nq,J,,,,,,,,RMEProc,1,1,Keyboard,-999999,67,3250028,1,7270,3257298,22,1,5,RMETrialList,,,,,,,
RMEBPD Clinical Cog Load (2.13.15) Laptop version (2),3016,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-06-25T13:25:19Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">6267359678485</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-06-25T13:25:19Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",RMEBPD Clinical Cog Load (2.13.15) Laptop version (2)-3016-1,60.006,1.0.0.496,Keyboard,1,JS,1003219245,Full,3.0.3.60,3.0.3.60,6/25/2019,6/25/2019 13:25,9:25:19,3.0.3.43,3,Keyboard,1,3542,3732025,Keyboard,1,2849,3728465,?,Keyboard,3,1,3,,Keyboard,Keyboard,1,1,Keyboard,-999999,31,3149177,1,7673,3156850,,,,Keyboard,RME,0,1,Keyboard,-999999,17,3137694,4,11452,3149146,BlockList,0,,Keyboard,-999999,25,3732050,{TAB},1935,3733985,,,,6,,,,,,,,,,,,,3,1,03 copy.bmp,1,1,Keyboard,-999999,20,3271478,1,2940,3274418,*y6G93w,*,,,,,,,,RMEProc,1,3,Keyboard,-999999,66,3265078,3,6380,3271458,3,1,6,RMETrialList,,,,,,,
RMEBPD Clinical Cog Load (2.13.15) Laptop version (2),3016,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-06-25T13:25:19Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">6267359678485</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-06-25T13:25:19Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",RMEBPD Clinical Cog Load (2.13.15) Laptop version (2)-3016-1,60.006,1.0.0.496,Keyboard,1,JS,1003219245,Full,3.0.3.60,3.0.3.60,6/25/2019,6/25/2019 13:25,9:25:19,3.0.3.43,3,Keyboard,1,3542,3732025,Keyboard,1,2849,3728465,?,Keyboard,3,1,3,,Keyboard,Keyboard,1,1,Keyboard,-999999,31,3149177,1,7673,3156850,,,,Keyboard,RME,0,1,Keyboard,-999999,17,3137694,4,11452,3149146,BlockList,0,,Keyboard,-999999,25,3732050,{TAB},1935,3733985,,,,7,,,,,,,,,,,,,2,2,20 copy.bmp,0,2,Keyboard,-999999,34,3287212,1,4662,3291874,Ev*41x2,d,,,,,,,,RMEProc,1,2,Keyboard,-999999,67,3279512,2,7665,3287177,20,1,7,RMETrialList,,,,,,,
